document_id,local_id,segment_id,annotation_id,surface,normalized,category,subtype,tei_element,evidence_status,certainty,start,end,note,source_url
co-ahrb-cab-001-d0042,cab-001-042,cab-001-042_s001,cab-001-042_cab-001-042_s001_a001,Tunja,Tunja,place,historical_place,placeName,explicit,high,3,8,,https://zasqua.org/co-ahrb-cab-001-d042/
co-ahrb-cab-001-d0042,cab-001-042,cab-001-042_s001,cab-001-042_cab-001-042_s001_a002,21 de diciembre 1549,21 de diciembre 1549,date,calendar_date,date,explicit,high,13,33,,https://zasqua.org/co-ahrb-cab-001-d042/
co-ahrb-cab-001-d0042,cab-001-042,cab-001-042_s001,cab-001-042_cab-001-042_s001_a003,Cabildo,Cabildo,institution,cabildo,orgName,explicit,high,70,77,,https://zasqua.org/co-ahrb-cab-001-d042/
co-ahrb-cab-001-d0042,cab-001-042,cab-001-042_s001,cab-001-042_cab-001-042_s001_a004,capitan,capitan,role_or_office,office_or_procedural_role,rs,explicit,high,88,95,,https://zasqua.org/co-ahrb-cab-001-d042/
co-ahrb-cab-001-d0042,cab-001-042,cab-001-042_s001,cab-001-042_cab-001-042_s001_a005,Martin Rojas,Martin Rojas,person,historical_person,persName,explicit,high,96,108,,https://zasqua.org/co-ahrb-cab-001-d042/
co-ahrb-cab-001-d0042,cab-001-042,cab-001-042_s001,cab-001-042_cab-001-042_s001_a006,presentó,presentó,legal_or_procedural_act,presentation,rs,explicit,high,109,117,,https://zasqua.org/co-ahrb-cab-001-d042/
co-ahrb-cab-001-d0042,cab-001-042,cab-001-042_s001,cab-001-042_cab-001-042_s001_a007,carta,carta,normative_source,letter,rs,explicit,high,122,127,,https://zasqua.org/co-ahrb-cab-001-d042/
co-ahrb-cab-001-d0042,cab-001-042,cab-001-042_s001,cab-001-042_cab-001-042_s001_a008,Cartagena,Cartagena,place,historical_place,placeName,explicit,high,143,152,,https://zasqua.org/co-ahrb-cab-001-d042/
co-ahrb-cab-001-d0042,cab-001-042,cab-001-042_s001,cab-001-042_cab-001-042_s001_a009,Real Audiencia,Real Audiencia,institution,audiencia,orgName,explicit,high,204,218,,https://zasqua.org/co-ahrb-cab-001-d042/
co-ahrb-cab-001-d0042,cab-001-042,cab-001-042_s001,cab-001-042_cab-001-042_s001_a010,Velez,Velez,place,historical_place,placeName,explicit,high,254,259,,https://zasqua.org/co-ahrb-cab-001-d042/
